hex_id,c_lon,c_lat,geometry
8ac388f90cc4b46f,103.60212,30.40032,"103.60212, 30.40032"
2c0150ad796b64b1,104.81326,30.55824,"104.81326, 30.55824"
40d1a135c541804e,104.08332,30.82433,"104.08332, 30.82433"
b81d04bf1ee01801,103.90172,30.60016,"103.90172, 30.60016"
49adcfd4cf6ae267,104.15036,30.45232,"104.15036, 30.45232"
f350762c292e06d5,104.31646,30.644,"104.31646, 30.644"
92c986b04e57c0a3,104.14692,30.8968,"104.14692, 30.8968"
ca10845d319b07a9,103.44632,30.43264,"103.44632, 30.43264"
5a6e14dc28c62f90,103.79464,30.35891,"103.79464, 30.35891"
c74027c43d4944ab,103.80952,30.80748,"103.80952, 30.80748"
da4dba7d52a45dfd,103.53345,30.39126,"103.53345, 30.39126"
0ef8671a602f239b,104.16453,30.38188,"104.16453, 30.38188"
fa062ebc8308497c,103.43855,30.39359,"103.43855, 30.39359"
8f5b676c16cd75a8,104.06268,30.3553,"104.06268, 30.3553"
dc3dbef157e6d49d,104.00143,30.89555,"104.00143, 30.89555"
a0ae6f389da245d4,103.58498,30.22018,"103.58498, 30.22018"
e0d6085e76fe5325,103.87522,30.61169,"103.87522, 30.61169"
79a6a50ef882b38c,103.80662,30.4176,"103.80662, 30.4176"
7dccb810766b16e8,103.83369,30.92524,"103.83369, 30.92524"
c93651037a9781ea,103.46384,30.52055,"103.46384, 30.52055"
3e6ab32e0943dd6b,104.1594,31.00231,"104.1594, 31.00231"
c0829c36675b0f23,104.1444,30.562,"104.1444, 30.562"
9df7bc51c265f529,103.9052,30.94429,"103.9052, 30.94429"
1a6257ed82fa9c30,103.62277,31.07288,"103.62277, 31.07288"
c1b338faf8a3ee9c,103.87637,31.03876,"103.87637, 31.03876"
751ffcfb315fb998,103.61438,30.74606,"103.61438, 30.74606"
bcc23b6cf5253442,103.84896,30.53063,"103.84896, 30.53063"
90b6d71e5051df0e,103.89726,30.81225,"103.89726, 30.81225"
3d5b2df561111b0e,104.22183,30.47094,"104.22183, 30.47094"
6095215c9ddfb91f,104.74916,30.53261,"104.74916, 30.53261"
52316748f9153632,104.01794,30.37137,"104.01794, 30.37137"
176b3137f0a1fd30,104.10753,30.43186,"104.10753, 30.43186"
54486c034258937f,104.28824,30.78522,"104.28824, 30.78522"
0a1dbb6be017707d,103.74714,30.59625,"103.74714, 30.59625"
27ad1baca47f98ea,103.86506,30.609,"103.86506, 30.609"
c49864c51e85bd16,104.74184,30.63298,"104.74184, 30.63298"
49425f057b9d2bac,104.34781,30.79148,"104.34781, 30.79148"
69a6829dec96a6fd,103.88146,30.54848,"103.88146, 30.54848"
a162e12a7db05f9c,104.49298,30.65263,"104.49298, 30.65263"
6e5b02a6f8a8a9b6,103.68238,30.98684,"103.68238, 30.98684"
37d5ed2d1d146ea0,103.60766,30.85548,"103.60766, 30.85548"
7646fce0a2bf7e5d,103.54745,30.41348,"103.54745, 30.41348"
94546a57b20cdb98,104.16278,30.55753,"104.16278, 30.55753"
6e3e452ea50d13d4,104.19316,30.4264,"104.19316, 30.4264"
43844cc40cbc02fb,103.81368,30.78076,"103.81368, 30.78076"
a653f76e00de91ea,103.71214,30.70735,"103.71214, 30.70735"
5880350e7469a734,103.77248,30.90891,"103.77248, 30.90891"
631083138de4a672,104.53536,30.53354,"104.53536, 30.53354"
4c65c81df6c1eb7a,104.67406,30.41128,"104.67406, 30.41128"
aaa655a5191791fd,104.2652,30.63065,"104.2652, 30.63065"
dcf6bb2aaa21e3ef,104.34799,31.3405,"104.34799, 31.3405"
4e6b60761ce6ede4,103.9505,30.69649,"103.9505, 30.69649"
1ab62603142e499b,104.05058,30.89926,"104.05058, 30.89926"
275f2b83d6bdb671,104.31924,30.83978,"104.31924, 30.83978"
08bb80ee33dd111d,105.02432,30.27712,"105.02432, 30.27712"
520e475f2f2fe55f,103.77496,30.77972,"103.77496, 30.77972"
14b695c28e6d75bd,103.59077,30.9622,"103.59077, 30.9622"
6a4100b3c5af973c,104.45336,30.92122,"104.45336, 30.92122"
cc320bd0ef21cbe2,103.85198,30.96725,"103.85198, 30.96725"
4eb9d7e26943cbb1,104.65173,30.4427,"104.65173, 30.4427"
f17b36cef0c8e100,104.3414,30.21465,"104.3414, 30.21465"
3f1573fb74f8c04c,104.21007,30.69052,"104.21007, 30.69052"
c2d4191a8fac1f6c,103.68274,30.46804,"103.68274, 30.46804"
6f41a5c0c7302e9b,103.72884,30.60064,"103.72884, 30.60064"
bc719a48c782c9c7,104.16316,30.78962,"104.16316, 30.78962"
e98457d27c55546f,104.64506,30.63606,"104.64506, 30.63606"
00062a2f9c038b7c,103.9163,30.39098,"103.9163, 30.39098"
c6a8a0e050386ac0,103.25634,30.67726,"103.25634, 30.67726"
f253021282bc9fa2,104.45976,30.58832,"104.45976, 30.58832"
e341dd1d3500f16e,103.92342,31.07917,"103.92342, 31.07917"
e3bb0a96a5e04dd6,103.58977,31.48202,"103.58977, 31.48202"
a867d32e7a15429a,104.26964,30.74322,"104.26964, 30.74322"
e7022460f0c7601b,103.99546,30.58782,"103.99546, 30.58782"
07e832dc5c55d310,104.30494,30.86392,"104.30494, 30.86392"
f0530f1bc8211d59,103.55864,30.56447,"103.55864, 30.56447"
fe9c8bf88b4876e3,103.42386,30.46359,"103.42386, 30.46359"
310fbbe806a00927,104.30829,30.65116,"104.30829, 30.65116"
522326d0ff2d83fc,104.5426,30.38691,"104.5426, 30.38691"
38accdf524352ee1,103.67263,30.46534,"103.67263, 30.46534"
1887b18675749a2b,103.92335,31.12562,"103.92335, 31.12562"
602f92aa0525336e,103.93428,30.61804,"103.93428, 30.61804"
1499fbc2d412c908,103.83278,30.49857,"103.83278, 30.49857"
181d757b4709c811,103.66911,30.35342,"103.66911, 30.35342"
6a25929e1021bbd8,103.82537,30.97872,"103.82537, 30.97872"
0ffbde468ea79158,103.49541,30.34413,"103.49541, 30.34413"
9aa7c0f2a2fb9923,104.24718,30.77449,"104.24718, 30.77449"
fc5977d13e331e63,103.92632,30.48622,"103.92632, 30.48622"
d8d9ccf0ef55d80d,103.2999,30.5596,"103.2999, 30.5596"
09e0708be0648e88,104.15064,30.63784,"104.15064, 30.63784"
2af533937975c329,103.60516,30.93825,"103.60516, 30.93825"
91ddb22e11f8988f,103.81194,30.67832,"103.81194, 30.67832"
e239adae574c154b,103.99558,30.35626,"103.99558, 30.35626"
b18862baa119e0cb,104.61768,30.5547,"104.61768, 30.5547"
49b8a64e44aec5c8,103.981,30.84372,"103.981, 30.84372"
0a514b14f8bc30d2,103.41305,30.55314,"103.41305, 30.55314"
d37bc18a2505309d,104.05677,31.06814,"104.05677, 31.06814"
425d71b4c9c2afd0,104.52542,30.26194,"104.52542, 30.26194"
267e233c35c62336,104.37701,30.42774,"104.37701, 30.42774"
8785124656f8d1be,103.58898,30.57259,"103.58898, 30.57259"
9738cb212c075f41,103.95426,30.99448,"103.95426, 30.99448"
2f5969e6b3f56e43,104.36058,30.89704,"104.36058, 30.89704"
d8d480d461d4ccff,103.58198,30.72811,"103.58198, 30.72811"
e577338b8cbaee9e,104.16247,30.37208,"104.16247, 30.37208"
8498e7271d8360ee,103.96442,31.09009,"103.96442, 31.09009"
b87f54e068e12c62,104.02393,31.05014,"104.02393, 31.05014"
ca8819e2fa9adca5,103.4525,30.41581,"103.4525, 30.41581"
2b35a0f8df2b80ba,104.21357,30.43171,"104.21357, 30.43171"
6bdfb74f9f24c494,104.41164,30.81739,"104.41164, 30.81739"
7a5883c20a513a87,103.2477,30.53623,"103.2477, 30.53623"
0bd9d412b5bb1046,103.77757,31.2167,"103.77757, 31.2167"
e9ba819a86b95143,103.66404,30.56486,"103.66404, 30.56486"
8b4f7b2836001060,103.75828,30.88656,"103.75828, 30.88656"
2e7086d77fc6e41a,104.27826,30.87553,"104.27826, 30.87553"
a9be9b6412db6868,104.15926,30.90934,"104.15926, 30.90934"
5d31758237d312fe,104.42194,30.82007,"104.42194, 30.82007"
9953dc111d1e0933,103.67596,31.05008,"103.67596, 31.05008"
1a07e044b2bea737,103.57128,30.81789,"103.57128, 30.81789"
a4a78a3abfb4998c,104.01982,31.07693,"104.01982, 31.07693"
a4489cb381bc47c5,104.00767,30.64666,"104.00767, 30.64666"
e43e323417e68986,104.42148,31.13625,"104.42148, 31.13625"
7b8a738b16c4d957,104.46452,30.33902,"104.46452, 30.33902"
dacda95e21776570,103.78037,30.3829,"103.78037, 30.3829"
aa75267099863389,104.57995,30.74014,"104.57995, 30.74014"
c84e54093d6b9f5b,103.49963,30.31754,"103.49963, 30.31754"
f530c95ce55a5cc4,104.62158,30.52784,"104.62158, 30.52784"
a2896bc3196e4498,104.4264,30.8863,"104.4264, 30.8863"
6d5b7aec990b2846,104.17497,30.52363,"104.17497, 30.52363"
94398e3d9bb42809,104.21826,30.68336,"104.21826, 30.68336"
b603c30e46764a7a,103.93169,31.02564,"103.93169, 31.02564"
0b3498d8eade9ceb,103.79161,30.67292,"103.79161, 30.67292"
c8db820112ac6192,103.87686,30.80683,"103.87686, 30.80683"
5d52ca7f6d24266d,104.2324,30.61282,"104.2324, 30.61282"
4e8027b34946f7d1,104.47267,30.69383,"104.47267, 30.69383"
1cb21a60d237d3dc,104.52415,30.70714,"104.52415, 30.70714"
78a27bfe5ee8f1a8,103.75313,30.62562,"103.75313, 30.62562"
98fef6b8c11498f8,103.60133,30.53887,"103.60133, 30.53887"
9174a72646d91cb3,104.24497,30.7182,"104.24497, 30.7182"
a25b0f48ae601c54,103.68637,31.00647,"103.68637, 31.00647"
338ac0c2e1e62ddc,103.37273,30.54228,"103.37273, 30.54228"
5123d4e3584aa9a2,103.86336,30.46035,"103.86336, 30.46035"
997320cf762091f0,103.63046,30.77817,"103.63046, 30.77817"
e18b56e537c91f08,103.44331,30.56128,"103.44331, 30.56128"
f830174566e6edd0,104.70175,30.76219,"104.70175, 30.76219"
b3c2ae3370c28a67,104.34403,30.36358,"104.34403, 30.36358"
a090eda33cf4d36a,103.33908,30.4685,"103.33908, 30.4685"
25fd3a0133865297,103.63742,31.00259,"103.63742, 31.00259"
5ae6fb761ae6f219,103.65006,30.9225,"103.65006, 30.9225"
9e9e3732516180d5,103.6843,30.57026,"103.6843, 30.57026"
01d2f85dccabfd85,104.17093,30.55039,"104.17093, 30.55039"
5791143314986b89,104.13588,30.29106,"104.13588, 30.29106"
5c4757f6d7304566,103.73664,30.68608,"103.73664, 30.68608"
b9e8fb191c040d88,104.17746,30.76552,"104.17746, 30.76552"
a9acdf7cc970d5cb,103.59068,30.62858,"103.59068, 30.62858"
dcc6d66fc9b7301b,104.43906,30.9454,"104.43906, 30.9454"
d06db520697ddf12,103.5817,30.77436,"103.5817, 30.77436"
0f29e0cf4fb99015,103.41566,30.23045,"103.41566, 30.23045"
a4c0eff3dd545cee,103.94474,30.38921,"103.94474, 30.38921"
1df1f116e6bb8291,103.9747,31.04636,"103.9747, 31.04636"
785e7d580f7212b2,104.12991,30.40064,"104.12991, 30.40064"
4b0ce12d417e087a,104.34553,30.73514,"104.34553, 30.73514"
2dab863e26e71520,103.50838,30.21827,"103.50838, 30.21827"
76485a1f776da7ee,103.57156,30.77163,"103.57156, 30.77163"
d935f263ffb76327,103.82752,30.94216,"103.82752, 30.94216"
39a781fbfd827362,103.75813,30.36776,"103.75813, 30.36776"
eaaf5b3f4711d926,104.25368,30.89697,"104.25368, 30.89697"
49343aa36f0a1622,104.19512,30.38984,"104.19512, 30.38984"
b1d488b1c0946cd4,104.27961,30.65297,"104.27961, 30.65297"
043ecb6711e34558,104.03624,30.27434,"104.03624, 30.27434"
f927fe85d77278e2,103.72306,30.52502,"103.72306, 30.52502"
b772168488f083d0,104.16308,30.74318,"104.16308, 30.74318"
2d2ea3c9fe735abf,103.72976,30.3695,"103.72976, 30.3695"
42d757ae3f6e7d16,104.4375,30.25792,"104.4375, 30.25792"
ac1f9f596dbb67c7,103.81946,30.90289,"103.81946, 30.90289"
ee4a778690c774b8,104.36628,30.78699,"104.36628, 30.78699"
8b9891778c77b2e9,103.82978,30.85925,"103.82978, 30.85925"
551a468eb2592547,103.83845,30.66682,"103.83845, 30.66682"
df513e5dee83f99c,104.21432,30.75661,"104.21432, 30.75661"
743170c97f2b1c46,105.28953,29.33258,"105.28953, 29.33258"
1499306da860a074,103.98114,30.65821,"103.98114, 30.65821"
afe91617d87b2cca,104.0383,31.02607,"104.0383, 31.02607"
b9f40eed06cc15d3,104.09719,30.24396,"104.09719, 30.24396"
318439248a339314,103.77898,30.79934,"103.77898, 30.79934"
a72214ab5d720482,103.66359,30.65733,"103.66359, 30.65733"
ef9c15165fee0f77,104.53023,30.37446,"104.53023, 30.37446"
179899980182fe5f,104.18637,31.13031,"104.18637, 31.13031"
3a59a0f7a21d3aeb,103.82476,30.45942,"103.82476, 30.45942"
364dea5b3e4e0382,103.80438,31.15885,"103.80438, 31.15885"
5b42a4317a7befd0,103.72954,30.93454,"103.72954, 30.93454"
37ce8b29b6bc8583,103.9687,30.8776,"103.9687, 30.8776"
8e072e3d7c012ff2,104.58634,30.76968,"104.58634, 30.76968"
6b0cc24480e38c38,104.12012,30.76903,"104.12012, 30.76903"
8a03cc7742161410,104.67502,30.77392,"104.67502, 30.77392"
86f7c52ac9beccc7,103.94836,30.7794,"103.94836, 30.7794"
7d44b796e297454f,103.85636,30.84776,"103.85636, 30.84776"
521b7dd26690fbe4,104.29434,30.76824,"104.29434, 30.76824"
645454a1392a93dd,104.23983,30.32733,"104.23983, 30.32733"
8a878c747c4bb9c7,104.01991,30.65916,"104.01991, 30.65916"
c53374c8346ddb79,103.80579,30.69522,"103.80579, 30.69522"
e0a35964c321eb55,103.34059,30.52436,"103.34059, 30.52436"
7467383e33397486,104.22642,30.67622,"104.22642, 30.67622"
940c1696a320298e,103.7865,30.36602,"103.7865, 30.36602"
df59346e640cac99,103.65252,30.8397,"103.65252, 30.8397"
7db96b441ba48546,103.97493,30.76788,"103.97493, 30.76788"
8fefe6d5bee16f40,104.22608,30.53696,"104.22608, 30.53696"
b28cdd4f33ed873e,104.68926,30.74968,"104.68926, 30.74968"
222d71f4270313fc,104.32481,30.68331,"104.32481, 30.68331"
668c5218fb63a81b,103.89734,30.76589,"103.89734, 30.76589"
aa765c413c635f48,103.87888,30.81664,"103.87888, 30.81664"
4dfd067455b13005,103.79605,30.55366,"103.79605, 30.55366"
15fcd9915e523e92,104.60554,30.85834,"104.60554, 30.85834"
1cf003e1accfe8eb,104.20387,30.66104,"104.20387, 30.66104"
f2c834e4ba9a2f0a,103.82665,30.51546,"103.82665, 30.51546"
cd1fbcb0c9c85514,103.40798,30.4316,"103.40798, 30.4316"
f3e3f139846caa2f,103.86624,30.98962,"103.86624, 30.98962"
fe0e7c08a79b9cfe,103.64506,30.70796,"103.64506, 30.70796"
33234ce8c55773b3,104.44206,30.73235,"104.44206, 30.73235"
a89153ca182470d0,104.34098,30.62253,"104.34098, 30.62253"
1848cc851b3e36b8,104.36578,30.19314,"104.36578, 30.19314"
553de4886b8abbcb,104.18375,30.84146,"104.18375, 30.84146"
d0cdd9a818ae373a,103.90065,31.20322,"103.90065, 31.20322"
3cb775b88d9e16cb,103.922,30.65187,"103.922, 30.65187"
24ed9455830b0f7c,103.66933,30.30725,"103.66933, 30.30725"
3c393b1851bec915,103.91709,31.18902,"103.91709, 31.18902"
4bd5183ae4927913,104.49932,30.68214,"104.49932, 30.68214"
390a600ae7dad222,104.01582,30.6859,"104.01582, 30.6859"
c3083317a3d4ad9a,103.63044,30.39862,"103.63044, 30.39862"
d141ceb7d978e7b6,103.7448,30.67899,"103.7448, 30.67899"
e6449cbd077160d8,104.4224,30.50442,"104.4224, 30.50442"
b897f682496bc5bf,104.21981,31.33462,"104.21981, 31.33462"
5dd1a64b15b7b919,104.16754,30.94868,"104.16754, 30.94868"
21bb190d9c5c69f4,103.88274,30.92903,"103.88274, 30.92903"
43cd1f00904c6a5f,103.8708,30.77739,"103.8708, 30.77739"
dbe8f75b9c2ae9fa,104.33968,30.29758,"104.33968, 30.29758"
6b8a1f9f362ec0bb,103.5752,30.50414,"103.5752, 30.50414"
ce6fe32e39bd5837,103.67131,30.74278,"103.67131, 30.74278"
0a72988d480b3474,103.90754,30.76859,"103.90754, 30.76859"
69650f685a5b0a84,103.64798,30.53281,"103.64798, 30.53281"
c9fb423a0226e13f,103.68858,30.96994,"103.68858, 30.96994"
3ec4b39534c27349,104.53415,30.66327,"104.53415, 30.66327"
fc6c7557158e2b19,104.50933,30.63828,"104.50933, 30.63828"
826575524adee9a5,103.99764,30.31977,"103.99764, 30.31977"
d1819bdb457de31c,103.5324,30.24314,"103.5324, 30.24314"
13809dc142c75d00,104.18932,30.54592,"104.18932, 30.54592"
2afb502bf8ec8e7a,104.41725,31.11652,"104.41725, 31.11652"
ad20c675099cfbc3,103.4541,30.4717,"103.4541, 30.4717"
ce60b6dd801d503c,104.0916,30.95654,"104.0916, 30.95654"
7682e4b772b7ca13,103.49313,30.38048,"103.49313, 30.38048"
b6d5a6131643f751,103.70377,30.76072,"103.70377, 30.76072"
e0aea5fcf71c45ef,104.2113,30.32919,"104.2113, 30.32919"
856b98312b384035,103.89506,30.89518,"103.89506, 30.89518"
d485cc0a2b426e88,103.64972,30.58882,"103.64972, 30.58882"
bf41b6eca1db5452,103.66341,30.27795,"103.66341, 30.27795"
0270af63ae10bcd1,103.89549,30.6634,"103.89549, 30.6634"
1a571e474869f15f,103.95834,31.01414,"103.95834, 31.01414"
a04e76ca92764009,103.662,30.98136,"103.662, 30.98136"
89147704da2c9c7c,103.55137,30.43302,"103.55137, 30.43302"
551ebe2102da6234,104.58936,30.33395,"104.58936, 30.33395"
4f281d1f7fd8dfac,104.11144,30.26618,"104.11144, 30.26618"
2abc02213647bb05,104.79692,30.57268,"104.79692, 30.57268"
b4840684b64e004e,104.2014,30.46562,"104.2014, 30.46562"
a5b9f2257d5045ca,103.95904,30.31891,"103.95904, 30.31891"
cbb58513135d1f8b,103.96255,30.89454,"103.96255, 30.89454"
7cfc0dfe6e340a69,104.53233,30.69997,"104.53233, 30.69997"
6c02d478a91414bc,104.0526,30.76982,"104.0526, 30.76982"
713ab553f75f0bf6,104.48405,30.8827,"104.48405, 30.8827"
f4230e426e075bfa,104.03624,30.96978,"104.03624, 30.96978"
9d1a14f2999b0d51,103.86124,30.49683,"103.86124, 30.49683"
d1f3e593a227f0cb,104.36946,30.57423,"104.36946, 30.57423"
644009ec2fec9707,103.46188,30.51078,"103.46188, 30.51078"
98102f12b3e9b254,104.0711,30.95112,"104.0711, 30.95112"
ffcc4a8263734412,103.71096,30.98523,"103.71096, 30.98523"
cf5a9ea80eba9569,104.15512,30.88967,"104.15512, 30.88967"
7a36c1e677814c38,104.44652,30.79857,"104.44652, 30.79857"
59bd807050ef5c1d,104.63506,30.41059,"104.63506, 30.41059"
8362ec845fd1c2a3,103.51821,30.55364,"103.51821, 30.55364"
92acce5bbc3c73d1,104.00552,30.9152,"104.00552, 30.9152"
2c3bd99e1aea3fcb,104.08315,30.54596,"104.08315, 30.54596"
5059ca77d248a4e6,103.80835,30.51988,"103.80835, 30.51988"
87db0fd913651a1a,104.23716,30.86476,"104.23716, 30.86476"
bd7375a73efb5f76,103.99516,31.14474,"103.99516, 31.14474"
ae108bef77b16c40,104.07689,30.28495,"104.07689, 30.28495"
fad614605ced1f08,104.27622,30.22561,"104.27622, 30.22561"
b2b3c8dee2c369d3,104.18734,30.5825,"104.18734, 30.5825"
d36afa5fa6d37e92,104.05462,30.64046,"104.05462, 30.64046"
d43eca67054a1b73,103.88952,30.58768,"103.88952, 30.58768"
c4760eee6d0887eb,104.76511,30.69472,"104.76511, 30.69472"
dac0b8365e4ba8d7,103.80234,30.49051,"103.80234, 30.49051"
648c81341d16e9f2,103.56652,30.27069,"103.56652, 30.27069"
f58713f7d4cc49f6,103.66691,30.38982,"103.66691, 30.38982"
d1b5ba7448166896,103.5668,30.22458,"103.5668, 30.22458"
a5ce6e8819c0acf4,103.99742,30.7367,"103.99742, 30.7367"
07080c92800500a0,103.92953,31.10868,"103.92953, 31.10868"
f079285ae7f75c8f,103.89937,30.7757,"103.89937, 30.7757"
299b29a524e74041,104.05254,30.4916,"104.05254, 30.4916"
d8cce2c4944919b0,104.5936,30.35359,"104.5936, 30.35359"
eb47819b6bb24594,104.22724,31.00158,"104.22724, 31.00158"
5cabd1203bdaafd8,103.57946,30.81082,"103.57946, 30.81082"
360810b9eb8fb946,103.45426,30.18538,"103.45426, 30.18538"
f8bb0de161101c2f,104.16586,31.17141,"104.16586, 31.17141"
45e157daae9420ce,104.53597,30.62657,"104.53597, 30.62657"
e53943b885474f2a,103.60709,30.23528,"103.60709, 30.23528"
dcdc783eb30d596e,104.42756,30.71001,"104.42756, 30.71001"
0afc56c9f08167a4,104.559,30.68826,"104.559, 30.68826"
28e6722d9ac1d77d,103.76479,30.77701,"103.76479, 30.77701"
4f2a92aa9bce6c8d,103.90512,30.9907,"103.90512, 30.9907"
441da5c25f2cffaa,103.42303,30.31552,"103.42303, 30.31552"
4afd365ed4caea5a,103.98904,31.06876,"103.98904, 31.06876"
1dc579c2563d31c5,103.52192,30.90654,"103.52192, 30.90654"
5c7e6f6a44ff1397,104.31855,30.65383,"104.31855, 30.65383"
07bc6a11e125abba,103.7583,30.32156,"103.7583, 30.32156"
aa733f6c48c009a1,104.39526,30.83172,"104.39526, 30.83172"
357f22126ac8b809,104.2013,30.41925,"104.2013, 30.41925"
27f12443ba16231c,103.75995,30.98908,"103.75995, 30.98908"
5751a95072e4d748,104.07716,30.79486,"104.07716, 30.79486"
b0422e6bb32bac62,103.5179,30.59982,"103.5179, 30.59982"
fcb8c57b087e829e,104.30796,30.55826,"104.30796, 30.55826"
2c7e679b48ea8d8b,103.68494,30.43161,"103.68494, 30.43161"
a931c13e93fa9726,103.99534,30.81966,"103.99534, 30.81966"
87a439a9bf70c3b4,104.04238,30.85995,"104.04238, 30.85995"
3ecfe393c0f17176,103.57408,30.35588,"103.57408, 30.35588"
5ce3b643a2fce2e5,104.08116,30.62889,"104.08116, 30.62889"
36f33d307ff912d2,103.92606,30.67148,"103.92606, 30.67148"
1018dd0cb5c1f760,104.44515,30.92838,"104.44515, 30.92838"
cbec331b9f5e5537,103.85826,30.90395,"103.85826, 30.90395"
6557b88eb1191394,104.11616,30.8887,"104.11616, 30.8887"
d39066a8e4cefd6c,103.86646,30.89685,"103.86646, 30.89685"
8ff6824c96702049,104.30461,30.77092,"104.30461, 30.77092"
11b13231f45a7c9b,104.42007,30.85676,"104.42007, 30.85676"
45a8e1f1630d3d0f,103.54038,30.56884,"103.54038, 30.56884"
2098f2600f7d9afa,104.08936,30.66815,"104.08936, 30.66815"
2d6d806ae0b8eeda,104.45099,30.8648,"104.45099, 30.8648"
be8a79af4af42c36,103.84129,31.15016,"103.84129, 31.15016"
c1d6b283fac0d536,104.3613,30.5814,"104.3613, 30.5814"
56d6778e8c6d6d1c,103.73934,30.51084,"103.73934, 30.51084"
9938b2a0dc13c8d8,104.3022,30.66814,"104.3022, 30.66814"
8e209cd928864f62,103.72286,30.57127,"103.72286, 30.57127"
5f9be19814c0f872,103.5862,30.70146,"103.5862, 30.70146"
032f7743d5eaea0d,103.46348,30.56671,"103.46348, 30.56671"
7947f2851f62f221,103.99338,30.67072,"103.99338, 30.67072"
2dca60bd4d38dd95,103.57212,30.34611,"103.57212, 30.34611"
8dc954cd29aeaafe,103.85646,30.80141,"103.85646, 30.80141"
13fb411130a7d72b,103.78594,31.1632,"103.78594, 31.1632"
225df6859277c9ba,104.5571,30.40918,"104.5571, 30.40918"
38f7f21629b23c89,104.03419,30.95994,"104.03419, 30.95994"
3b712ee531b0e9da,103.26158,30.55848,"103.26158, 30.55848"
eab71666cd8977dd,103.65368,30.60838,"103.65368, 30.60838"
570aab73f5f9a16f,103.98739,30.45597,"103.98739, 30.45597"
434d78616ecc32dc,103.46612,30.48418,"103.46612, 30.48418"
1537982892eeebad,104.07099,30.71898,"104.07099, 30.71898"
9ea5e983eae5b8b9,104.46793,30.2194,"104.46793, 30.2194"
906e7b1bff2bfbfb,104.7427,30.50309,"104.7427, 30.50309"
1bfa92867849d203,103.70496,30.95578,"103.70496, 30.95578"
8d74056e4556d04d,104.04856,31.07526,"104.04856, 31.07526"
d649b23cd9623fd9,104.29094,30.9811,"104.29094, 30.9811"
d0747889e30be44f,104.84378,30.51954,"104.84378, 30.51954"
67ec0ba0c779cc51,103.56792,30.37272,"103.56792, 30.37272"
54e13ddac069235b,104.58711,31.44983,"104.58711, 31.44983"
14a624113301c2cb,104.20646,30.90316,"104.20646, 30.90316"
5e9ff70c8c2acbe2,103.94645,30.67687,"103.94645, 30.67687"
0761a7e0dacab04b,103.73898,30.60334,"103.73898, 30.60334"
55edd1afe6d40c72,103.6603,30.49908,"103.6603, 30.49908"
5bcc7c82ad116d2e,103.90204,30.415,"103.90204, 30.415"
deb8bc578691ef5b,104.23205,30.4736,"104.23205, 30.4736"
ddfcbbd2c5ee2b6a,103.44386,30.22876,"103.44386, 30.22876"
805a8254ef3f9de5,103.98087,31.02942,"103.98087, 31.02942"
5f2ec7218495b627,103.60002,30.77001,"103.60002, 30.77001"
e39e9d6b1c88814c,103.85521,30.46746,"103.85521, 30.46746"
6420017fbfa72357,104.38955,30.48664,"104.38955, 30.48664"
366f8477c3185e3b,103.83357,30.97162,"103.83357, 30.97162"
f5f50a52498f72a9,104.11396,30.73956,"104.11396, 30.73956"
a34492e35bed02dd,104.33607,30.41715,"104.33607, 30.41715"
594fa3e46fa41a0e,104.38454,30.736,"104.38454, 30.736"
7004ce052b5dd9fc,104.39837,30.61886,"104.39837, 30.61886"
cb7c57565b92ee46,103.58933,30.85982,"103.58933, 30.85982"
9f88f67836f989df,104.12371,30.32494,"104.12371, 30.32494"
ce84e83952d83684,104.12022,30.86191,"104.12022, 30.86191"
2bae2633f25023b1,103.33414,30.34708,"103.33414, 30.34708"
d54e2f28778e2717,103.60554,30.51223,"103.60554, 30.51223"
ec9042389e728714,103.90724,30.95412,"103.90724, 30.95412"
c8a9ebd515c11a0f,104.13811,30.43985,"104.13811, 30.43985"
